Gene name,Subregion,TPM,Average_brain,Fold_change,Expression_level
KIF18B,posterior insular cortex,1.1,1.0419689119170985,0.07819128959272145,Normal
ZNRF1,posterior insular cortex,37.4,29.129015544041447,0.3605813257131678,Normal
FFAR4,posterior insular cortex,2.8,2.0352331606217615,0.46023274499163036,Normal
SAPCD2,posterior insular cortex,3.8,5.694300518134715,-0.5835192151122977,Normal
EDARADD,posterior insular cortex,0.1,0.13471502590673576,-0.42991077538860284,Normal
SLC51B,posterior insular cortex,4.8,9.179274611398963,-0.9353457438817405,Normal
MTARC1,posterior insular cortex,9.4,8.459067357512954,0.15216214697317568,Normal
SOWAHB,posterior insular cortex,4.6,2.306735751295337,0.995781115951954,Normal
BLOC1S4,posterior insular cortex,5.1,5.745077720207254,-0.17182916289446165,Normal
ZNF749,posterior insular cortex,6.7,6.072538860103627,0.14186127841401758,Normal
KLHL32,posterior insular cortex,22.5,36.310362694300515,-0.690456339452261,Normal
BTLA,posterior insular cortex,0.2,0.21968911917098444,-0.1354634172304695,Normal
ZNF17,posterior insular cortex,12.4,9.842487046632124,0.33324530679359526,Normal
KDM4D,posterior insular cortex,0.6,0.6082901554404145,-0.01979715511753868,Normal
GPAT2,posterior insular cortex,0.8,1.067357512953368,-0.4159715847573284,Normal
TOR3A,posterior insular cortex,13.7,13.402590673575128,0.03166399767652709,Normal
PABPC1L2A,posterior insular cortex,11.3,8.139896373056995,0.47324043949675293,Normal
PPP1CC,posterior insular cortex,27.8,34.530569948186525,-0.3127892640024745,Normal
ZNF555,posterior insular cortex,5.2,5.4958549222797926,-0.07983229762749708,Normal
NAP1L3,posterior insular cortex,67.0,56.52020725388601,0.24539433967159568,Normal
PRELID2,posterior insular cortex,11.7,7.768393782383419,0.5908202914027376,Normal
BACE1,posterior insular cortex,40.7,68.15025906735751,-0.7436903468292667,Normal
RGS9BP,posterior insular cortex,1.2,1.621243523316062,-0.43406640522044754,Normal
TMEM212,posterior insular cortex,68.5,50.01450777202072,0.4537573480886832,Normal
